Latitude,longitude,tree_dbh,status,health,spc_common,boroname
40.77063091,-73.98633452,10,Alive,Good,honeylocust,Manhattan
40.77022444,-73.98314179,12,Alive,Fair,honeylocust,Manhattan
40.80209064,-73.95248005,3,Alive,Good,swamp white oak,Manhattan
40.80544227,-73.96171282,7,Alive,Fair,Callery pear,Manhattan
40.74013566,-73.97744075,15,Alive,Good,mulberry,Manhattan
40.78258338,-73.95567768,13,Alive,Good,silver linden,Manhattan
40.78495359,-73.97079801,11,Alive,Good,green ash,Manhattan
40.76363173,-73.96169145,3,Alive,Good,cherry,Manhattan
40.76253014,-73.98878529,3,Alive,Fair,Japanese zelkova,Manhattan
40.75030163,-73.9752872,7,Dead,NA,NA,Manhattan
40.78069905,-73.96074538,0,Stump,NA,NA,Manhattan
40.74421095,-73.98029836,13,Alive,Fair,pin oak,Manhattan
40.78297571,-73.97376081,10,Alive,Good,pin oak,Manhattan
40.83972275,-73.94235337,9,Alive,Fair,pin oak,Manhattan
40.81010258,-73.96237155,5,Alive,Fair,pin oak,Manhattan
40.78304743,-73.95621895,20,Alive,Good,Sophora,Manhattan
40.73042497,-73.98339589,3,Alive,Good,sawtooth oak,Manhattan
40.77016368,-73.98212643,19,Alive,Good,pin oak,Manhattan
40.77003335,-73.96523663,12,Alive,Good,Sophora,Manhattan
40.73630834,-74.00351888,9,Alive,Good,Sophora,Manhattan
40.73610497,-74.00010868,12,Alive,Good,Sophora,Manhattan
40.82214024,-73.95630004,4,Alive,Poor,littleleaf linden,Manhattan
40.74571646,-73.99089075,4,Alive,Fair,littleleaf linden,Manhattan
40.80184518,-73.95373747,9,Alive,Good,Callery pear,Manhattan
40.74739401,-73.97887588,8,Alive,Fair,pin oak,Manhattan
40.78303355,-73.97214679,16,Alive,Good,Callery pear,Manhattan
40.77240528,-73.95850167,13,Alive,Good,Callery pear,Manhattan
40.73705119,-74.00249972,10,Alive,Good,green ash,Manhattan
40.76470424,-73.9603603,16,Alive,Good,green ash,Manhattan
40.86504717,-73.92541528,3,Alive,Poor,eastern hemlock,Manhattan
40.78268257,-73.97306217,17,Alive,Good,pin oak,Manhattan
40.78550341,-73.9787489,4,Alive,Fair,pin oak,Manhattan
40.80283627,-73.96555738,10,Alive,Good,pin oak,Manhattan
40.78061789,-73.98143677,13,Alive,Good,pin oak,Manhattan
40.83929011,-73.94152271,3,Alive,Fair,pin oak,Manhattan
40.75687382,-73.99853915,4,Alive,Good,swamp white oak,Manhattan
40.78667022,-73.96870096,3,Alive,Poor,littleleaf linden,Manhattan
40.76283176,-73.96394042,6,Alive,Good,littleleaf linden,Manhattan
40.78320861,-73.95696855,18,Alive,Good,Sophora,Manhattan
40.76375539,-73.96420398,9,Alive,Good,Sophora,Manhattan
40.71526804,-73.99648919,4,Alive,Fair,cherry,Manhattan
40.83318211,-73.94547935,15,Alive,Good,pin oak,Manhattan
40.83297141,-73.94563334,9,Alive,Good,pin oak,Manhattan
40.72824277,-73.99403662,2,Alive,Good,black locust,Manhattan
40.77934394,-73.98363144,7,Alive,Good,black locust,Manhattan
40.78663785,-73.9466522,2,Alive,Good,Schumard's oak,Manhattan
40.77253198,-73.95712179,7,Alive,Good,Sophora,Manhattan
40.76540213,-73.96070178,8,Alive,Fair,Callery pear,Manhattan
40.77964082,-73.98213379,8,Alive,Good,littleleaf linden,Manhattan
40.80256195,-73.96312927,13,Alive,Poor,Schumard's oak,Manhattan
40.81155406,-73.95225014,4,Alive,Good,black cherry,Manhattan
40.77731053,-73.98881716,4,Alive,Good,white oak,Manhattan
40.77681563,-73.97964187,6,Alive,Fair,Sophora,Manhattan
40.77041483,-73.98582336,6,Alive,Good,Callery pear,Manhattan
40.73903559,-73.97792121,7,Alive,Good,Callery pear,Manhattan
40.79536511,-73.9456159,14,Alive,Good,Siberian elm,Manhattan
40.7142441,-73.99595024,4,Alive,Good,cherry,Manhattan
40.79970886,-73.96203248,8,Alive,Good,eastern cottonwood,Manhattan
40.72047678,-73.98234968,11,Alive,Good,littleleaf linden,Manhattan
40.76504356,-73.99084689,23,Alive,Good,Callery pear,Manhattan
40.77246764,-73.95919899,8,Alive,Good,Callery pear,Manhattan
40.74029318,-73.97732608,2,Dead,NA,NA,Manhattan
40.76264979,-73.98906953,0,Stump,NA,NA,Manhattan
40.76197391,-73.97046174,4,Alive,Good,hawthorn,Manhattan
40.83247699,-73.94599454,5,Alive,Good,purple-leaf plum,Manhattan
40.72043227,-73.98442478,14,Alive,Fair,Callery pear,Manhattan
40.77323682,-73.94613702,9,Alive,Fair,Callery pear,Manhattan
40.78499629,-73.95565995,11,Alive,Fair,Callery pear,Manhattan
40.76367078,-73.96010714,9,Alive,Good,Callery pear,Manhattan
40.76224191,-73.98781063,14,Alive,Good,Callery pear,Manhattan
40.76221801,-73.98775377,13,Alive,Good,Callery pear,Manhattan
40.76295556,-73.96009347,12,Alive,Fair,tree of heaven,Manhattan
40.72879706,-73.97882248,3,Alive,Good,Amur maple,Manhattan
40.7814384,-73.97567635,18,Alive,Good,London planetree,Manhattan
40.80223836,-73.96193064,19,Alive,Good,pin oak,Manhattan
40.73835063,-73.98178513,4,Alive,Poor,littleleaf linden,Manhattan
40.7798515,-73.98168332,1,Alive,Good,holly,Manhattan
40.78244491,-73.97294379,3,Alive,Good,northern red oak,Manhattan
40.82850613,-73.95071364,0,Stump,NA,NA,Manhattan
40.77217394,-73.98247308,0,Stump,NA,NA,Manhattan
40.76922212,-73.98211981,11,Alive,Good,pin oak,Manhattan
40.76950917,-73.98216195,7,Alive,Good,pin oak,Manhattan
40.82817432,-73.95095359,3,Alive,Good,red maple,Manhattan
40.76150253,-73.98799549,4,Alive,Good,Japanese zelkova,Manhattan
40.80356873,-73.95278783,6,Alive,Good,Japanese zelkova,Manhattan
40.72446545,-73.97444388,0,Stump,NA,NA,Manhattan
40.80386632,-73.95280268,5,Alive,Fair,American linden,Manhattan
40.78240071,-73.9558102,10,Alive,Good,honeylocust,Manhattan
40.74403913,-73.98132351,9,Alive,Good,green ash,Manhattan
40.76521716,-73.96083474,11,Alive,Fair,Callery pear,Manhattan
40.77036315,-73.96602152,12,Alive,Good,Callery pear,Manhattan
40.7483552,-73.97817576,0,Stump,NA,NA,Manhattan
40.79857394,-73.97108242,8,Alive,Good,green ash,Manhattan
40.80656601,-73.96766169,4,Alive,Fair,green ash,Manhattan
40.77274745,-73.95825318,9,Alive,Fair,pin oak,Manhattan
40.74725406,-73.97897864,8,Alive,Good,pin oak,Manhattan
40.77114143,-73.94739535,16,Alive,Good,honeylocust,Manhattan
40.71257012,-73.99801944,3,Alive,Good,ginkgo,Manhattan
40.78801994,-73.94240139,6,Alive,Good,honeylocust,Manhattan
40.76773347,-73.98968926,8,Alive,Good,Norway maple,Manhattan
40.77031268,-73.98335154,10,Alive,Good,honeylocust,Manhattan
40.80408682,-73.9568291,18,Alive,Good,Japanese zelkova,Manhattan
40.78783662,-73.94782235,3,Alive,Fair,Chinese elm,Manhattan
40.76423597,-73.98893029,4,Alive,Good,ginkgo,Manhattan
40.72295615,-73.99041218,14,Alive,Fair,honeylocust,Manhattan
40.72269797,-73.99054489,4,Alive,Good,ginkgo,Manhattan
40.74540176,-73.9803292,5,Alive,Good,ginkgo,Manhattan
40.74491073,-73.98608852,3,Alive,Fair,honeylocust,Manhattan
40.80763146,-73.95882551,7,Alive,Fair,ginkgo,Manhattan
40.75761084,-73.98295012,4,Alive,Good,ginkgo,Manhattan
40.78034898,-73.98379468,10,Alive,Good,honeylocust,Manhattan
40.75230061,-73.97975264,4,Alive,Fair,honeylocust,Manhattan
40.72288457,-73.99044897,18,Alive,Fair,honeylocust,Manhattan
40.77678606,-73.97957179,16,Alive,Good,Sophora,Manhattan
40.7352826,-74.00020241,14,Alive,Fair,Sophora,Manhattan
40.7719741,-73.95998786,8,Alive,Fair,ginkgo,Manhattan
40.7714818,-73.94714561,8,Alive,Good,honeylocust,Manhattan
40.73603877,-74.00412395,10,Alive,Good,green ash,Manhattan
40.736984,-74.00296704,13,Alive,Good,green ash,Manhattan
40.76277768,-73.96288589,8,Alive,Good,green ash,Manhattan
40.72134835,-73.98342667,12,Alive,Good,white ash,Manhattan
40.74605142,-74.00179339,2,Alive,Good,golden raintree,Manhattan
40.7864296,-73.97008672,12,Alive,Good,honeylocust,Manhattan
40.78640304,-73.97002351,9,Alive,Good,honeylocust,Manhattan
40.7669744,-73.98574516,6,Alive,Good,honeylocust,Manhattan
40.74524219,-73.98044348,4,Alive,Poor,ginkgo,Manhattan
40.8080118,-73.95972638,7,Alive,Poor,ginkgo,Manhattan
40.7703544,-73.98345073,11,Alive,Good,honeylocust,Manhattan
40.77023713,-73.98346531,10,Alive,Good,Callery pear,Manhattan
40.78618847,-73.96951278,13,Alive,Good,honeylocust,Manhattan
40.74659951,-73.98042948,12,Alive,Fair,Sophora,Manhattan
40.77707643,-73.98893478,5,Alive,Fair,white oak,Manhattan
40.77023559,-73.98212772,16,Alive,Good,pin oak,Manhattan
40.76944551,-73.98216021,12,Alive,Good,pin oak,Manhattan
40.7125065,-73.99799997,4,Alive,Good,ginkgo,Manhattan
40.79195375,-73.97735066,8,Alive,Good,honeylocust,Manhattan
40.73521422,-74.00574681,14,Alive,Good,ginkgo,Manhattan
40.73526702,-74.00539051,7,Alive,Good,ginkgo,Manhattan
40.77215622,-73.94665515,13,Alive,Good,honeylocust,Manhattan
40.74460366,-73.98150895,11,Alive,Good,littleleaf linden,Manhattan
40.79423949,-73.97304802,7,Alive,Fair,littleleaf linden,Manhattan
40.72925837,-73.97991368,10,Alive,Good,littleleaf linden,Manhattan
40.78277082,-73.97474526,10,Alive,Good,pin oak,Manhattan
40.80244289,-73.96241701,21,Alive,Good,pin oak,Manhattan
40.7837096,-73.97374616,10,Alive,Good,pin oak,Manhattan
40.80919195,-73.96307592,5,Alive,Good,pin oak,Manhattan
40.74747069,-73.97881957,7,Alive,Fair,pin oak,Manhattan
40.77205002,-73.9601678,4,Alive,Good,red maple,Manhattan
40.78290694,-73.97403783,5,Alive,Good,ginkgo,Manhattan
40.78128389,-73.97582807,6,Alive,Good,ginkgo,Manhattan
40.71137865,-74.00093016,10,Alive,Good,honeylocust,Manhattan
40.78032825,-73.95986559,8,Alive,Fair,Callery pear,Manhattan
40.77136072,-73.95957492,7,Alive,Fair,Callery pear,Manhattan
40.73608757,-73.98049342,8,Alive,Fair,Callery pear,Manhattan
40.76489056,-73.99048378,25,Alive,Good,Callery pear,Manhattan
40.76503411,-73.96096631,12,Alive,Fair,Callery pear,Manhattan
40.7468674,-73.98106569,4,Alive,Poor,Callery pear,Manhattan
40.76239058,-73.9895937,13,Alive,Good,Callery pear,Manhattan
40.78072037,-73.98441177,9,Alive,Good,Callery pear,Manhattan
40.78077458,-73.98453986,11,Alive,Good,Callery pear,Manhattan
40.72658437,-73.99887375,3,Alive,Good,golden raintree,Manhattan
40.79454723,-73.97570957,14,Alive,Good,Sophora,Manhattan
40.72441136,-73.98349573,6,Alive,Good,Sophora,Manhattan
40.77008958,-73.98212511,16,Alive,Good,pin oak,Manhattan
40.79938844,-73.97131843,8,Alive,Good,pin oak,Manhattan
40.7897542,-73.97734314,10,Alive,Good,pin oak,Manhattan
40.77110307,-73.94742349,17,Alive,Good,honeylocust,Manhattan
40.77022859,-73.96008928,7,Alive,Good,honeylocust,Manhattan
40.78798684,-73.94232313,6,Alive,Good,honeylocust,Manhattan
40.78795347,-73.94224425,7,Alive,Fair,honeylocust,Manhattan
40.7829954,-73.97205653,7,Alive,Fair,American linden,Manhattan
40.78648218,-73.97021187,13,Alive,Good,honeylocust,Manhattan
40.77984077,-73.98168634,4,Alive,Good,holly,Manhattan
40.77828881,-73.98065303,2,Alive,Fair,littleleaf linden,Manhattan
40.7370324,-74.00005881,5,Alive,Poor,littleleaf linden,Manhattan
40.77343807,-73.96345182,11,Alive,Good,Callery pear,Manhattan
40.75760112,-73.98262967,4,Alive,Poor,Callery pear,Manhattan
40.75775098,-73.98298348,4,Alive,Fair,Callery pear,Manhattan
40.74922128,-73.9768446,14,Alive,Good,Callery pear,Manhattan
40.77283439,-73.95849808,13,Alive,Good,Callery pear,Manhattan
40.77982252,-73.98169148,3,Alive,Good,holly,Manhattan
40.7799824,-73.9816114,4,Alive,Good,holly,Manhattan
40.79186131,-73.97713483,9,Alive,Fair,Callery pear,Manhattan
40.78227984,-73.9750636,18,Alive,Good,London planetree,Manhattan
40.72017629,-73.98166276,23,Alive,Good,American elm,Manhattan
40.73687667,-74.00309731,12,Alive,Good,London planetree,Manhattan
40.73692076,-74.00279391,20,Alive,Good,willow oak,Manhattan
40.72074327,-73.98632621,5,Alive,Good,golden raintree,Manhattan
40.86353912,-73.926352,2,Alive,Good,black locust,Manhattan
40.80913778,-73.9630763,20,Alive,Good,pin oak,Manhattan
40.71805912,-73.9909675,7,Alive,Good,pin oak,Manhattan
40.77043024,-73.98170915,9,Alive,Good,honeylocust,Manhattan
40.82149026,-73.9570706,3,Alive,Good,honeylocust,Manhattan
40.77012859,-73.98514623,11,Alive,Good,honeylocust,Manhattan
40.76417643,-73.95910815,0,Stump,NA,NA,Manhattan
40.78026208,-73.98332842,12,Alive,Good,northern red oak,Manhattan
40.80404418,-73.95672722,19,Alive,Good,Japanese zelkova,Manhattan
40.78210694,-73.97518951,28,Alive,Good,London planetree,Manhattan
40.78206372,-73.97522099,20,Alive,Good,London planetree,Manhattan
40.77313601,-73.94621057,9,Alive,Fair,Callery pear,Manhattan
40.76947659,-73.98163991,5,Alive,Fair,Callery pear,Manhattan
40.76207846,-73.98936274,12,Alive,Poor,Japanese zelkova,Manhattan
40.82858647,-73.95065704,0,Stump,NA,NA,Manhattan
40.82842675,-73.95076956,0,Stump,NA,NA,Manhattan
40.82209613,-73.95635218,4,Alive,Fair,littleleaf linden,Manhattan
40.8089231,-73.95850941,12,Alive,Fair,ginkgo,Manhattan
40.8088668,-73.95837743,11,Alive,Fair,ginkgo,Manhattan
40.71062903,-74.00092319,8,Alive,Good,honeylocust,Manhattan
40.7808952,-73.97607191,15,Alive,Good,pin oak,Manhattan
40.78202289,-73.97525071,27,Alive,Good,London planetree,Manhattan
40.77356851,-73.94969685,0,Dead,NA,NA,Manhattan
40.78260741,-73.9733992,0,Stump,NA,NA,Manhattan
40.78003876,-73.98159554,4,Alive,Good,holly,Manhattan
40.78686902,-73.96917364,14,Alive,Good,littleleaf linden,Manhattan
40.77131401,-73.94726872,11,Alive,Good,honeylocust,Manhattan
40.78780012,-73.94188167,7,Alive,Fair,honeylocust,Manhattan
40.73523731,-74.00559098,8,Alive,Good,ginkgo,Manhattan
40.7985974,-73.9706287,8,Alive,Fair,honeylocust,Manhattan
40.76769755,-73.99133521,3,Alive,Good,Norway maple,Manhattan
40.76595876,-73.95179856,5,Alive,Good,sawtooth oak,Manhattan
40.80908661,-73.96564723,11,Alive,Good,honeylocust,Manhattan
40.80902644,-73.96569063,4,Alive,Good,honeylocust,Manhattan
40.8078233,-73.95927989,3,Alive,Good,ginkgo,Manhattan
40.76395405,-73.99186189,9,Alive,Good,Japanese zelkova,Manhattan
40.78829126,-73.94889874,4,Dead,NA,NA,Manhattan
40.71666827,-73.99164282,2,Dead,NA,NA,Manhattan
40.75348443,-73.96628171,3,Dead,NA,NA,Manhattan
40.78232654,-73.97221369,18,Alive,Good,American elm,Manhattan
40.78275271,-73.97374326,17,Alive,Good,London planetree,Manhattan
40.79494191,-73.97471769,7,Alive,Good,American elm,Manhattan
40.71597009,-73.99199598,16,Alive,Good,London planetree,Manhattan
40.76321165,-73.98845564,7,Dead,NA,NA,Manhattan
40.78763764,-73.97074354,14,Alive,Good,Japanese zelkova,Manhattan
40.78365573,-73.95765716,3,Alive,Good,pin oak,Manhattan
40.81019253,-73.96234526,17,Alive,Good,pin oak,Manhattan
40.78850173,-73.94354056,3,Dead,NA,NA,Manhattan
40.8063837,-73.95925026,5,Alive,Good,northern red oak,Manhattan
40.73658413,-73.98003215,2,Alive,Good,Kentucky coffeetree,Manhattan
40.80392477,-73.96042285,30,Alive,Good,London planetree,Manhattan
40.80035116,-73.94770179,6,Alive,Good,London planetree,Manhattan
40.74871474,-73.97791498,9,Alive,Good,willow oak,Manhattan
40.78164588,-73.97552527,16,Alive,Good,London planetree,Manhattan
40.7198551,-73.98266723,16,Alive,Good,littleleaf linden,Manhattan
40.77026464,-73.98546807,8,Alive,Good,honeylocust,Manhattan
40.76305083,-73.98807348,4,Alive,Good,American linden,Manhattan
40.73577654,-73.97975879,11,Alive,Good,honeylocust,Manhattan
40.71003947,-74.01218125,3,Alive,Good,honeylocust,Manhattan
40.71300638,-73.99815301,3,Alive,Good,ginkgo,Manhattan
40.80881155,-73.96331506,4,Alive,Fair,London planetree,Manhattan
40.80873191,-73.96337335,16,Alive,Good,London planetree,Manhattan
40.78156039,-73.97558752,25,Alive,Good,London planetree,Manhattan
40.78136313,-73.97577037,4,Alive,Fair,London planetree,Manhattan
40.78370311,-73.95776959,4,Alive,Good,pin oak,Manhattan
40.76307475,-73.98813033,3,Alive,Good,pin oak,Manhattan
40.77334614,-73.96323361,16,Alive,Good,Callery pear,Manhattan
40.73613029,-73.98059431,9,Alive,Good,Callery pear,Manhattan
40.73603551,-73.98037045,9,Alive,Poor,Callery pear,Manhattan
40.80538715,-73.96158371,5,Alive,Poor,Callery pear,Manhattan
40.79180552,-73.97700458,13,Alive,Fair,American elm,Manhattan
40.78168043,-73.98520298,15,Alive,Good,sweetgum,Manhattan
40.76445151,-73.9894418,8,Alive,Good,Sophora,Manhattan
40.77329681,-73.94510306,19,Alive,Good,Sophora,Manhattan
40.78388438,-73.95819972,8,Alive,Fair,pin oak,Manhattan
40.78300941,-73.9738411,8,Alive,Good,pin oak,Manhattan
40.80259812,-73.96278614,26,Alive,Good,pin oak,Manhattan
40.80372089,-73.96049331,29,Alive,Good,London planetree,Manhattan
40.80042359,-73.94787361,4,Alive,Fair,London planetree,Manhattan
40.80013815,-73.94719642,6,Alive,Fair,London planetree,Manhattan
40.78047359,-73.96021043,8,Alive,Good,Callery pear,Manhattan
40.75145682,-73.99152953,12,Alive,Good,Callery pear,Manhattan
40.7780606,-73.98181561,7,Alive,Good,Callery pear,Manhattan
40.76483867,-73.99036063,4,Alive,Fair,mulberry,Manhattan
40.79866829,-73.97057648,11,Alive,Fair,Callery pear,Manhattan
40.78038307,-73.98361588,10,Alive,Good,honeylocust,Manhattan
40.79162575,-73.97658488,11,Alive,Good,honeylocust,Manhattan
40.76705506,-73.98593649,8,Alive,Good,honeylocust,Manhattan
40.7823477,-73.97505339,5,Alive,Good,ginkgo,Manhattan
40.78169933,-73.97552555,6,Alive,Good,ginkgo,Manhattan
40.736464,-74.00365823,16,Alive,Good,honeylocust,Manhattan
40.7111259,-74.00079226,4,Alive,Good,honeylocust,Manhattan
40.77090246,-73.9599131,9,Alive,Fair,Callery pear,Manhattan
40.76998064,-73.96511119,13,Alive,Good,Sophora,Manhattan
40.80634619,-73.96778354,7,Alive,Fair,Sophora,Manhattan
40.81015301,-73.96233482,16,Alive,Good,pin oak,Manhattan
40.83311894,-73.94556479,7,Alive,Poor,pin oak,Manhattan
40.83235716,-73.94612134,18,Alive,Good,pin oak,Manhattan
40.76333404,-73.95617362,14,Alive,Good,black walnut,Manhattan
40.77192536,-73.95987232,10,Alive,Good,honeylocust,Manhattan
40.73589,-73.98002679,11,Alive,Good,honeylocust,Manhattan
40.78786659,-73.94203882,8,Alive,Good,honeylocust,Manhattan
40.76966293,-73.98456776,8,Alive,Good,honeylocust,Manhattan
40.73528675,-74.00525734,10,Alive,Poor,ginkgo,Manhattan
40.78614731,-73.9694148,2,Alive,Good,honeylocust,Manhattan
40.78838816,-73.94327201,11,Alive,Fair,Japanese zelkova,Manhattan
40.78088205,-73.98479383,9,Alive,Good,Callery pear,Manhattan
40.76237428,-73.98646588,7,Alive,Good,Callery pear,Manhattan
40.74913941,-73.97760632,12,Alive,Good,American elm,Manhattan
40.71605719,-73.99195197,17,Alive,Fair,London planetree,Manhattan
40.72897625,-73.97924634,11,Alive,Fair,pin oak,Manhattan
40.78168079,-73.95297673,3,Alive,Good,pin oak,Manhattan
40.75344147,-73.96694052,8,Alive,Good,pin oak,Manhattan
40.77993363,-73.9816602,2,Alive,Good,holly,Manhattan
40.7790606,-73.98073675,6,Alive,Good,Sophora,Manhattan
40.78508237,-73.95098228,12,Alive,Good,Sophora,Manhattan
40.80218727,-73.95348719,6,Alive,Good,American linden,Manhattan
40.71058018,-74.00095987,8,Alive,Good,honeylocust,Manhattan
40.78475614,-73.9558363,13,Alive,Fair,ginkgo,Manhattan
40.8717917,-73.9153445,3,Alive,Fair,shingle oak,Manhattan
40.87236105,-73.91669236,3,Alive,Good,shingle oak,Manhattan
40.77474717,-73.96433611,3,Alive,Good,Kentucky coffeetree,Manhattan
40.82861373,-73.94569182,4,Alive,Good,Japanese tree lilac,Manhattan
40.72921156,-73.9853541,8,Alive,Good,Japanese tree lilac,Manhattan
40.82581028,-73.94483814,9,Alive,Good,Chinese chestnut,Manhattan
40.79259442,-73.96913088,18,Alive,Good,Siberian elm,Manhattan
40.86324531,-73.92660909,4,Alive,Good,black walnut,Manhattan
40.73817279,-74.0066445,15,Alive,Good,Siberian elm,Manhattan
40.77340723,-73.94601267,10,Alive,Good,Callery pear,Manhattan
40.73522642,-74.00106854,5,Alive,Good,Callery pear,Manhattan
40.77035668,-73.98568578,7,Alive,Fair,Callery pear,Manhattan
40.76232377,-73.98634587,7,Alive,Good,Callery pear,Manhattan
40.7131261,-73.98846856,3,Alive,Fair,Chinese chestnut,Manhattan
40.71064673,-73.98593279,21,Alive,Fair,weeping willow,Manhattan
40.81106551,-73.96171153,3,Alive,Fair,pin oak,Manhattan
40.78276083,-73.97324868,7,Alive,Good,pin oak,Manhattan
40.78811527,-73.94848207,5,Alive,Fair,American elm,Manhattan
40.78291667,-73.97413151,32,Alive,Good,American elm,Manhattan
40.74403322,-73.97987581,12,Alive,Good,pin oak,Manhattan
40.78288923,-73.97355469,13,Alive,Good,pin oak,Manhattan
40.77200726,-73.96006647,8,Alive,Fair,littleleaf linden,Manhattan
40.76950279,-73.98170418,9,Alive,Fair,littleleaf linden,Manhattan
40.76940873,-73.98212491,7,Alive,Good,pin oak,Manhattan
40.85673559,-73.92878081,3,Alive,Good,magnolia,Manhattan
40.78503266,-73.97910872,6,Alive,Good,crab apple,Manhattan
40.78470361,-73.97704983,4,Alive,Good,honeylocust,Manhattan
40.77522397,-73.955328,7,Alive,Fair,ginkgo,Manhattan
40.84076551,-73.93825674,3,Alive,Good,American linden,Manhattan
40.73080573,-73.98592896,10,Alive,Good,honeylocust,Manhattan
40.80441608,-73.96750159,6,Alive,Good,Japanese tree lilac,Manhattan
40.71373185,-73.97890761,8,Alive,Good,cherry,Manhattan
40.7629864,-73.96273257,8,Alive,Good,littleleaf linden,Manhattan
40.78171656,-73.95306211,4,Alive,Fair,English oak,Manhattan
40.80279369,-73.96545669,11,Alive,Fair,pin oak,Manhattan
40.7829708,-73.95188822,5,Alive,Good,white ash,Manhattan
40.81096414,-73.96178527,12,Alive,Good,pin oak,Manhattan
